
=== Payroll for Manuel III Garcia ===
Week Start,Hours Worked,Gross Pay,Taxable Pay,SSS,Pag-IBIG,PhilHealth,Withholding Tax,Gross Deductions,Net Pay
09/09/2024,42.60,15,214.16,14,682.91,281.25,25.00,225.00,2,291.69,2,822.94,16,891.23
09/16/2024,39.37,14,060.60,13,529.35,281.25,25.00,225.00,2,291.69,2,822.94,15,737.66
09/23/2024,37.00,13,214.18,12,682.93,281.25,25.00,225.00,2,291.69,2,822.94,14,891.24
09/30/2024,42.05,15,017.74,14,486.49,281.25,25.00,225.00,2,291.69,2,822.94,16,694.80
10/07/2024,43.57,15,560.59,15,029.34,281.25,25.00,225.00,2,291.69,2,822.94,17,237.65
10/14/2024,39.97,14,274.89,13,743.64,281.25,25.00,225.00,2,291.69,2,822.94,15,951.95
10/21/2024,37.23,13,296.32,12,765.07,281.25,25.00,225.00,2,291.69,2,822.94,14,973.38
10/28/2024,40.37,14,417.74,13,886.49,281.25,25.00,225.00,2,291.69,2,822.94,16,094.80
11/04/2024,42.35,15,124.88,14,593.63,281.25,25.00,225.00,2,291.69,2,822.94,16,801.94
11/11/2024,39.00,13,928.46,13,397.21,281.25,25.00,225.00,2,291.69,2,822.94,15,605.52
11/18/2024,41.53,14,832.02,14,300.77,281.25,25.00,225.00,2,291.69,2,822.94,16,509.09
11/25/2024,40.65,14,517.74,13,986.49,281.25,25.00,225.00,2,291.69,2,822.94,16,194.80
12/02/2024,34.73,12,403.47,11,872.22,281.25,25.00,225.00,2,291.69,2,822.94,14,080.53
12/09/2024,39.87,14,239.17,13,707.92,281.25,25.00,225.00,2,291.69,2,822.94,15,916.23
12/16/2024,39.78,14,207.03,13,675.78,281.25,25.00,225.00,2,291.69,2,822.94,15,884.09
12/23/2024,39.30,14,035.60,13,504.35,281.25,25.00,225.00,2,291.69,2,822.94,15,712.66
12/30/2024,12.63,4,510.68,3,979.43,281.25,25.00,225.00,2,291.69,2,822.94,6,187.74

=== Payroll for Bianca Sofia Aquino ===
Week Start,Hours Worked,Gross Pay,Taxable Pay,SSS,Pag-IBIG,PhilHealth,Withholding Tax,Gross Deductions,Net Pay
06/03/2024,40.22,14,364.17,13,832.92,281.25,25.00,225.00,2,291.69,2,822.94,16,041.23
06/10/2024,38.95,13,910.60,13,379.35,281.25,25.00,225.00,2,291.69,2,822.94,15,587.67
06/17/2024,41.02,14,649.88,14,118.63,281.25,25.00,225.00,2,291.69,2,822.94,16,326.95
06/24/2024,35.60,12,714.18,12,182.93,281.25,25.00,225.00,2,291.69,2,822.94,14,391.25
07/01/2024,39.37,14,060.60,13,529.35,281.25,25.00,225.00,2,291.69,2,822.94,15,737.66
07/08/2024,44.17,15,774.87,15,243.62,281.25,25.00,225.00,2,291.69,2,822.94,17,451.94
07/15/2024,35.95,12,839.18,12,307.93,281.25,25.00,225.00,2,291.69,2,822.94,14,516.25
07/22/2024,42.55,15,196.31,14,665.06,281.25,25.00,225.00,2,291.69,2,822.94,16,873.37
07/29/2024,44.80,15,999.87,15,468.62,281.25,25.00,225.00,2,291.69,2,822.94,17,676.93
08/05/2024,40.17,14,346.31,13,815.06,281.25,25.00,225.00,2,291.69,2,822.94,16,023.38
08/12/2024,37.15,13,267.75,12,736.50,281.25,25.00,225.00,2,291.69,2,822.94,14,944.81
08/19/2024,39.22,14,007.03,13,475.78,281.25,25.00,225.00,2,291.69,2,822.94,15,684.09
08/26/2024,42.48,15,171.31,14,640.06,281.25,25.00,225.00,2,291.69,2,822.94,16,848.37
09/02/2024,38.43,13,724.89,13,193.64,281.25,25.00,225.00,2,291.69,2,822.94,15,401.95
09/09/2024,40.70,14,535.60,14,004.35,281.25,25.00,225.00,2,291.69,2,822.94,16,212.66
09/16/2024,38.68,13,814.18,13,282.93,281.25,25.00,225.00,2,291.69,2,822.94,15,491.24
09/23/2024,37.35,13,339.18,12,807.93,281.25,25.00,225.00,2,291.69,2,822.94,15,016.24
09/30/2024,40.45,14,446.31,13,915.06,281.25,25.00,225.00,2,291.69,2,822.94,16,123.38
10/07/2024,40.43,14,439.17,13,907.92,281.25,25.00,225.00,2,291.69,2,822.94,16,116.23
10/14/2024,41.15,14,696.31,14,165.06,281.25,25.00,225.00,2,291.69,2,822.94,16,373.37
10/21/2024,40.87,14,596.31,14,065.06,281.25,25.00,225.00,2,291.69,2,822.94,16,273.37
10/28/2024,36.42,13,007.04,12,475.79,281.25,25.00,225.00,2,291.69,2,822.94,14,684.10
11/04/2024,42.68,15,242.74,14,711.49,281.25,25.00,225.00,2,291.69,2,822.94,16,919.80
11/11/2024,42.37,15,132.02,14,600.77,281.25,25.00,225.00,2,291.69,2,822.94,16,809.08
11/18/2024,43.72,15,614.16,15,082.91,281.25,25.00,225.00,2,291.69,2,822.94,17,291.22
11/25/2024,39.80,14,214.17,13,682.92,281.25,25.00,225.00,2,291.69,2,822.94,15,891.23
12/02/2024,39.12,13,971.32,13,440.07,281.25,25.00,225.00,2,291.69,2,822.94,15,648.38
12/09/2024,37.25,13,303.47,12,772.22,281.25,25.00,225.00,2,291.69,2,822.94,14,980.53
12/16/2024,39.13,13,974.89,13,443.64,281.25,25.00,225.00,2,291.69,2,822.94,15,651.95
12/23/2024,36.80,13,142.75,12,611.50,281.25,25.00,225.00,2,291.69,2,822.94,14,819.81
12/30/2024,16.68,5,957.10,5,425.85,281.25,25.00,225.00,2,291.69,2,822.94,7,634.16

=== Payroll for Isabella Reyes ===
Week Start,Hours Worked,Gross Pay,Taxable Pay,SSS,Pag-IBIG,PhilHealth,Withholding Tax,Gross Deductions,Net Pay
06/03/2024,35.80,12,785.61,12,254.36,281.25,25.00,225.00,2,291.69,2,822.94,14,462.67
06/10/2024,40.93,14,617.74,14,086.49,281.25,25.00,225.00,2,291.69,2,822.94,16,294.80
06/17/2024,38.95,13,910.60,13,379.35,281.25,25.00,225.00,2,291.69,2,822.94,15,587.67
06/24/2024,38.58,13,778.46,13,247.21,281.25,25.00,225.00,2,291.69,2,822.94,15,455.52
07/01/2024,43.05,15,374.88,14,843.63,281.25,25.00,225.00,2,291.69,2,822.94,17,051.94
07/08/2024,41.52,14,828.45,14,297.20,281.25,25.00,225.00,2,291.69,2,822.94,16,505.52
07/15/2024,34.77,12,417.76,11,886.51,281.25,25.00,225.00,2,291.69,2,822.94,14,094.82
07/22/2024,43.28,15,457.02,14,925.77,281.25,25.00,225.00,2,291.69,2,822.94,17,134.08
07/29/2024,38.60,13,785.60,13,254.35,281.25,25.00,225.00,2,291.69,2,822.94,15,462.67
08/05/2024,40.02,14,292.74,13,761.49,281.25,25.00,225.00,2,291.69,2,822.94,15,969.81
08/12/2024,42.15,15,053.45,14,522.20,281.25,25.00,225.00,2,291.69,2,822.94,16,730.51
08/19/2024,37.38,13,349.89,12,818.64,281.25,25.00,225.00,2,291.69,2,822.94,15,026.96
08/26/2024,37.42,13,364.18,12,832.93,281.25,25.00,225.00,2,291.69,2,822.94,15,041.24
09/02/2024,40.33,14,403.46,13,872.21,281.25,25.00,225.00,2,291.69,2,822.94,16,080.52
09/09/2024,41.58,14,849.88,14,318.63,281.25,25.00,225.00,2,291.69,2,822.94,16,526.94
09/16/2024,38.78,13,849.89,13,318.64,281.25,25.00,225.00,2,291.69,2,822.94,15,526.95
09/23/2024,40.22,14,364.17,13,832.92,281.25,25.00,225.00,2,291.69,2,822.94,16,041.23
09/30/2024,41.88,14,957.02,14,425.77,281.25,25.00,225.00,2,291.69,2,822.94,16,634.09
10/07/2024,38.08,13,599.89,13,068.64,281.25,25.00,225.00,2,291.69,2,822.94,15,276.95
10/14/2024,41.27,14,739.17,14,207.92,281.25,25.00,225.00,2,291.69,2,822.94,16,416.23
10/21/2024,36.22,12,935.61,12,404.36,281.25,25.00,225.00,2,291.69,2,822.94,14,612.67
10/28/2024,38.38,13,707.03,13,175.78,281.25,25.00,225.00,2,291.69,2,822.94,15,384.10
11/04/2024,39.32,14,042.74,13,511.49,281.25,25.00,225.00,2,291.69,2,822.94,15,719.81
11/11/2024,41.88,14,957.02,14,425.77,281.25,25.00,225.00,2,291.69,2,822.94,16,634.09
11/18/2024,36.03,12,867.75,12,336.50,281.25,25.00,225.00,2,291.69,2,822.94,14,544.82
11/25/2024,41.25,14,732.02,14,200.77,281.25,25.00,225.00,2,291.69,2,822.94,16,409.09
12/02/2024,34.10,12,178.47,11,647.22,281.25,25.00,225.00,2,291.69,2,822.94,13,855.54
12/09/2024,44.08,15,742.73,15,211.48,281.25,25.00,225.00,2,291.69,2,822.94,17,419.79
12/16/2024,45.62,16,292.73,15,761.48,281.25,25.00,225.00,2,291.69,2,822.94,17,969.79
12/23/2024,42.63,15,224.88,14,693.63,281.25,25.00,225.00,2,291.69,2,822.94,16,901.94
12/30/2024,16.03,5,724.95,5,193.70,281.25,25.00,225.00,2,291.69,2,822.94,7,402.02

=== Payroll for Eduard Hernandez ===
Week Start,Hours Worked,Gross Pay,Taxable Pay,SSS,Pag-IBIG,PhilHealth,Withholding Tax,Gross Deductions,Net Pay
06/03/2024,38.45,12,054.46,11,550.70,281.25,25.00,197.51,1,833.56,2,337.32,13,217.13
06/10/2024,36.32,11,386.68,10,882.92,281.25,25.00,197.51,1,833.56,2,337.32,12,549.36
06/17/2024,37.50,11,756.62,11,252.86,281.25,25.00,197.51,1,833.56,2,337.32,12,919.30
06/24/2024,40.77,12,781.80,12,278.04,281.25,25.00,197.51,1,833.56,2,337.32,13,944.48
07/01/2024,38.88,12,189.27,11,685.51,281.25,25.00,197.51,1,833.56,2,337.32,13,351.94
07/08/2024,36.90,11,568.52,11,064.76,281.25,25.00,197.51,1,833.56,2,337.32,12,731.19
07/15/2024,41.52,13,016.94,12,513.17,281.25,25.00,197.51,1,833.56,2,337.32,14,179.61
07/22/2024,35.47,11,120.20,10,616.44,281.25,25.00,197.51,1,833.56,2,337.32,12,282.87
07/29/2024,34.95,10,957.17,10,453.41,281.25,25.00,197.51,1,833.56,2,337.32,12,119.85
08/05/2024,36.60,11,474.47,10,970.70,281.25,25.00,197.51,1,833.56,2,337.32,12,637.14
08/12/2024,42.52,13,330.45,12,826.68,281.25,25.00,197.51,1,833.56,2,337.32,14,493.12
08/19/2024,37.40,11,725.27,11,221.51,281.25,25.00,197.51,1,833.56,2,337.32,12,887.95
08/26/2024,41.03,12,863.32,12,359.55,281.25,25.00,197.51,1,833.56,2,337.32,14,025.99
09/02/2024,39.18,12,283.32,11,779.56,281.25,25.00,197.51,1,833.56,2,337.32,13,446.00
09/09/2024,41.17,12,907.21,12,403.44,281.25,25.00,197.51,1,833.56,2,337.32,14,069.88
09/16/2024,39.68,12,440.08,11,936.31,281.25,25.00,197.51,1,833.56,2,337.32,13,602.75
09/23/2024,43.47,13,628.28,13,124.52,281.25,25.00,197.51,1,833.56,2,337.32,14,790.95
09/30/2024,42.12,13,205.04,12,701.28,281.25,25.00,197.51,1,833.56,2,337.32,14,367.72
10/07/2024,39.28,12,314.67,11,810.91,281.25,25.00,197.51,1,833.56,2,337.32,13,477.35
10/14/2024,43.03,13,490.34,12,986.57,281.25,25.00,197.51,1,833.56,2,337.32,14,653.01
10/21/2024,39.17,12,280.19,11,776.42,281.25,25.00,197.51,1,833.56,2,337.32,13,442.86
10/28/2024,40.22,12,609.37,12,105.61,281.25,25.00,197.51,1,833.56,2,337.32,13,772.05
11/04/2024,37.12,11,637.49,11,133.73,281.25,25.00,197.51,1,833.56,2,337.32,12,800.17
11/11/2024,39.20,12,289.59,11,785.83,281.25,25.00,197.51,1,833.56,2,337.32,13,452.27
11/18/2024,39.75,12,462.02,11,958.26,281.25,25.00,197.51,1,833.56,2,337.32,13,624.70
11/25/2024,42.70,13,386.88,12,883.11,281.25,25.00,197.51,1,833.56,2,337.32,14,549.55
12/02/2024,39.25,12,305.27,11,801.50,281.25,25.00,197.51,1,833.56,2,337.32,13,467.94
12/09/2024,39.05,12,242.57,11,738.80,281.25,25.00,197.51,1,833.56,2,337.32,13,405.24
12/16/2024,36.73,11,515.22,11,011.46,281.25,25.00,197.51,1,833.56,2,337.32,12,677.90
12/23/2024,42.57,13,346.12,12,842.36,281.25,25.00,197.51,1,833.56,2,337.32,14,508.80
12/30/2024,14.10,4,420.49,3,916.73,281.25,25.00,197.51,1,833.56,2,337.32,5,583.17

=== Payroll for Andrea Mae Villanueva ===
Week Start,Hours Worked,Gross Pay,Taxable Pay,SSS,Pag-IBIG,PhilHealth,Withholding Tax,Gross Deductions,Net Pay
06/03/2024,40.92,12,828.83,12,325.07,281.25,25.00,197.51,1,833.56,2,337.32,13,991.50
06/10/2024,38.62,12,107.76,11,603.99,281.25,25.00,197.51,1,833.56,2,337.32,13,270.43
06/17/2024,39.23,12,299.00,11,795.23,281.25,25.00,197.51,1,833.56,2,337.32,13,461.67
06/24/2024,43.40,13,606.33,13,102.57,281.25,25.00,197.51,1,833.56,2,337.32,14,769.01
07/01/2024,36.48,11,436.84,10,933.08,281.25,25.00,197.51,1,833.56,2,337.32,12,599.52
07/08/2024,36.72,11,512.09,11,008.32,281.25,25.00,197.51,1,833.56,2,337.32,12,674.76
07/15/2024,43.00,13,480.93,12,977.17,281.25,25.00,197.51,1,833.56,2,337.32,14,643.60
07/22/2024,36.63,11,483.87,10,980.11,281.25,25.00,197.51,1,833.56,2,337.32,12,646.55
07/29/2024,40.57,12,719.10,12,215.34,281.25,25.00,197.51,1,833.56,2,337.32,13,881.78
08/05/2024,39.72,12,452.62,11,948.85,281.25,25.00,197.51,1,833.56,2,337.32,13,615.29
08/12/2024,37.13,11,640.63,11,136.86,281.25,25.00,197.51,1,833.56,2,337.32,12,803.30
08/19/2024,42.32,13,267.74,12,763.98,281.25,25.00,197.51,1,833.56,2,337.32,14,430.42
08/26/2024,42.27,13,252.07,12,748.31,281.25,25.00,197.51,1,833.56,2,337.32,14,414.74
09/02/2024,38.88,12,189.27,11,685.51,281.25,25.00,197.51,1,833.56,2,337.32,13,351.94
09/09/2024,40.43,12,675.21,12,171.45,281.25,25.00,197.51,1,833.56,2,337.32,13,837.88
09/16/2024,37.42,11,731.54,11,227.78,281.25,25.00,197.51,1,833.56,2,337.32,12,894.22
09/23/2024,35.30,11,066.90,10,563.14,281.25,25.00,197.51,1,833.56,2,337.32,12,229.58
09/30/2024,39.77,12,468.29,11,964.53,281.25,25.00,197.51,1,833.56,2,337.32,13,630.97
10/07/2024,42.28,13,255.20,12,751.44,281.25,25.00,197.51,1,833.56,2,337.32,14,417.88
10/14/2024,36.18,11,342.79,10,839.03,281.25,25.00,197.51,1,833.56,2,337.32,12,505.47
10/21/2024,37.42,11,731.54,11,227.78,281.25,25.00,197.51,1,833.56,2,337.32,12,894.22
10/28/2024,39.77,12,468.29,11,964.53,281.25,25.00,197.51,1,833.56,2,337.32,13,630.97
11/04/2024,41.45,12,994.99,12,491.23,281.25,25.00,197.51,1,833.56,2,337.32,14,157.66
11/11/2024,39.15,12,273.92,11,770.15,281.25,25.00,197.51,1,833.56,2,337.32,13,436.59
11/18/2024,37.65,11,803.65,11,299.89,281.25,25.00,197.51,1,833.56,2,337.32,12,966.33
11/25/2024,43.03,13,490.34,12,986.57,281.25,25.00,197.51,1,833.56,2,337.32,14,653.01
12/02/2024,43.62,13,675.31,13,171.54,281.25,25.00,197.51,1,833.56,2,337.32,14,837.98
12/09/2024,36.03,11,295.77,10,792.00,281.25,25.00,197.51,1,833.56,2,337.32,12,458.44
12/16/2024,42.07,13,189.37,12,685.60,281.25,25.00,197.51,1,833.56,2,337.32,14,352.04
12/23/2024,46.03,14,430.87,13,927.10,281.25,25.00,197.51,1,833.56,2,337.32,15,593.54
12/30/2024,16.25,5,094.54,4,590.77,281.25,25.00,197.51,1,833.56,2,337.32,6,257.21

=== Payroll for Brad  San Jose ===
Week Start,Hours Worked,Gross Pay,Taxable Pay,SSS,Pag-IBIG,PhilHealth,Withholding Tax,Gross Deductions,Net Pay
06/03/2024,34.83,8,909.51,8,442.11,281.25,25.00,161.16,1,227.62,1,695.03,10,314.48
06/10/2024,35.37,9,047.65,8,580.24,281.25,25.00,161.16,1,227.62,1,695.03,10,452.61
06/17/2024,39.50,10,104.10,9,636.69,281.25,25.00,161.16,1,227.62,1,695.03,11,509.07
06/24/2024,40.40,10,334.32,9,866.91,281.25,25.00,161.16,1,227.62,1,695.03,11,739.29
07/01/2024,39.90,10,206.42,9,739.01,281.25,25.00,161.16,1,227.62,1,695.03,11,611.39
07/08/2024,46.23,11,825.63,11,358.23,281.25,25.00,161.16,1,227.62,1,695.03,13,230.60
07/15/2024,40.08,10,252.46,9,785.06,281.25,25.00,161.16,1,227.62,1,695.03,11,657.43
07/22/2024,38.37,9,815.05,9,347.64,281.25,25.00,161.16,1,227.62,1,695.03,11,220.01
07/29/2024,43.12,11,030.10,10,562.69,281.25,25.00,161.16,1,227.62,1,695.03,12,435.06
08/05/2024,40.20,10,283.16,9,815.75,281.25,25.00,161.16,1,227.62,1,695.03,11,688.13
08/12/2024,37.57,9,610.41,9,143.00,281.25,25.00,161.16,1,227.62,1,695.03,11,015.37
08/19/2024,43.73,11,186.13,10,718.73,281.25,25.00,161.16,1,227.62,1,695.03,12,591.10
08/26/2024,43.25,11,063.35,10,595.94,281.25,25.00,161.16,1,227.62,1,695.03,12,468.32
09/02/2024,41.18,10,533.84,10,066.44,281.25,25.00,161.16,1,227.62,1,695.03,11,938.81
09/09/2024,34.95,8,940.21,8,472.80,281.25,25.00,161.16,1,227.62,1,695.03,10,345.18
09/16/2024,39.43,10,086.19,9,618.79,281.25,25.00,161.16,1,227.62,1,695.03,11,491.16
09/23/2024,36.68,9,382.74,8,915.34,281.25,25.00,161.16,1,227.62,1,695.03,10,787.71
09/30/2024,40.58,10,380.36,9,912.96,281.25,25.00,161.16,1,227.62,1,695.03,11,785.33
10/07/2024,36.92,9,444.14,8,976.73,281.25,25.00,161.16,1,227.62,1,695.03,10,849.10
10/14/2024,38.70,9,899.46,9,432.05,281.25,25.00,161.16,1,227.62,1,695.03,11,304.43
10/21/2024,42.72,10,927.78,10,460.37,281.25,25.00,161.16,1,227.62,1,695.03,12,332.74
10/28/2024,37.32,9,546.46,9,079.05,281.25,25.00,161.16,1,227.62,1,695.03,10,951.42
11/04/2024,45.93,11,748.89,11,281.49,281.25,25.00,161.16,1,227.62,1,695.03,13,153.86
11/11/2024,44.23,11,314.03,10,846.63,281.25,25.00,161.16,1,227.62,1,695.03,12,719.00
11/18/2024,35.70,9,132.06,8,664.65,281.25,25.00,161.16,1,227.62,1,695.03,10,537.03
11/25/2024,39.13,10,009.45,9,542.05,281.25,25.00,161.16,1,227.62,1,695.03,11,414.42
12/02/2024,40.77,10,428.97,9,961.56,281.25,25.00,161.16,1,227.62,1,695.03,11,833.93
12/09/2024,42.02,10,748.72,10,281.31,281.25,25.00,161.16,1,227.62,1,695.03,12,153.68
12/16/2024,36.73,9,395.53,8,928.13,281.25,25.00,161.16,1,227.62,1,695.03,10,800.50
12/23/2024,35.50,9,080.90,8,613.49,281.25,25.00,161.16,1,227.62,1,695.03,10,485.87
12/30/2024,18.25,4,668.35,4,200.94,281.25,25.00,161.16,1,227.62,1,695.03,6,073.32

=== Payroll for Alice Romualdez ===
Week Start,Hours Worked,Gross Pay,Taxable Pay,SSS,Pag-IBIG,PhilHealth,Withholding Tax,Gross Deductions,Net Pay
06/03/2024,37.03,4,959.43,4,602.55,247.50,25.00,84.38,83.35,440.23,7,019.20
06/10/2024,42.18,5,649.17,5,292.29,247.50,25.00,84.38,83.35,440.23,7,708.94
06/17/2024,36.00,4,821.48,4,464.61,247.50,25.00,84.38,83.35,440.23,6,881.26
06/24/2024,39.63,5,307.65,4,950.77,247.50,25.00,84.38,83.35,440.23,7,367.42
07/01/2024,37.38,5,006.30,4,649.43,247.50,25.00,84.38,83.35,440.23,7,066.08
07/08/2024,42.38,5,675.95,5,319.08,247.50,25.00,84.38,83.35,440.23,7,735.73
07/15/2024,38.45,5,149.61,4,792.73,247.50,25.00,84.38,83.35,440.23,7,209.38
07/22/2024,43.80,5,866.13,5,509.26,247.50,25.00,84.38,83.35,440.23,7,925.91
07/29/2024,41.83,5,602.29,5,245.42,247.50,25.00,84.38,83.35,440.23,7,662.07
08/05/2024,41.08,5,501.84,5,144.97,247.50,25.00,84.38,83.35,440.23,7,561.62
08/12/2024,39.23,5,254.07,4,897.20,247.50,25.00,84.38,83.35,440.23,7,313.85
08/19/2024,42.37,5,674.61,5,317.74,247.50,25.00,84.38,83.35,440.23,7,734.39
08/26/2024,44.85,6,006.76,5,649.89,247.50,25.00,84.38,83.35,440.23,8,066.54
09/02/2024,41.17,5,513.90,5,157.02,247.50,25.00,84.38,83.35,440.23,7,573.67
09/09/2024,37.47,5,018.36,4,661.48,247.50,25.00,84.38,83.35,440.23,7,078.13
09/16/2024,41.70,5,584.88,5,228.01,247.50,25.00,84.38,83.35,440.23,7,644.66
09/23/2024,42.32,5,667.92,5,311.04,247.50,25.00,84.38,83.35,440.23,7,727.69
09/30/2024,42.63,5,709.44,5,352.56,247.50,25.00,84.38,83.35,440.23,7,769.21
10/07/2024,40.05,5,363.90,5,007.02,247.50,25.00,84.38,83.35,440.23,7,423.67
10/14/2024,42.48,5,689.35,5,332.47,247.50,25.00,84.38,83.35,440.23,7,749.12
10/21/2024,37.70,5,049.16,4,692.29,247.50,25.00,84.38,83.35,440.23,7,108.94
10/28/2024,42.18,5,649.17,5,292.29,247.50,25.00,84.38,83.35,440.23,7,708.94
11/04/2024,42.87,5,741.58,5,384.70,247.50,25.00,84.38,83.35,440.23,7,801.35
11/11/2024,37.85,5,069.25,4,712.38,247.50,25.00,84.38,83.35,440.23,7,129.03
11/18/2024,38.58,5,167.02,4,810.14,247.50,25.00,84.38,83.35,440.23,7,226.79
11/25/2024,41.05,5,497.83,5,140.95,247.50,25.00,84.38,83.35,440.23,7,557.60
12/02/2024,39.15,5,243.36,4,886.48,247.50,25.00,84.38,83.35,440.23,7,303.13
12/09/2024,42.10,5,638.45,5,281.58,247.50,25.00,84.38,83.35,440.23,7,698.23
12/16/2024,44.88,6,010.78,5,653.90,247.50,25.00,84.38,83.35,440.23,8,070.55
12/23/2024,40.75,5,457.65,5,100.77,247.50,25.00,84.38,83.35,440.23,7,517.42
12/30/2024,15.92,2,132.17,1,775.29,247.50,25.00,84.38,83.35,440.23,4,191.94

=== Payroll for Rosie  Atienza ===
Week Start,Hours Worked,Gross Pay,Taxable Pay,SSS,Pag-IBIG,PhilHealth,Withholding Tax,Gross Deductions,Net Pay
06/03/2024,39.93,5,347.82,4,990.95,247.50,25.00,84.38,83.35,440.23,7,407.60
